iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,center_compute_cost,queue_cost,memory_barrier_increment,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
476,76,71,72,0.91125,0.93,2.4,0.21403878157723136,0.5012516702734788,3.11529045185071,3.11529045185071,3.11529045185071,1,846b73b91b5c6d6b002eea679403fa91f4904150bc0e90de22dce2d40fcec067,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1190.5304589890875,deepseek-v4-flash,344,62,406,1,True
477,51,70,71,0.8987499999999999,0.9112499999999999,1.4444444444444444,0.21402512523750256,0.2810722235772998,1.9395417932592467,1.9395417932592467,1.9395417932592467,1,f35bac6c0e6b62b44a630ae4d5c23d3c2036fee9467890ddcefd3a822210f184,0,1,0.014285714285714285,0.0125,High congestion; offloading may increase latency.,deepseek-chat,1217.3070830176584,deepseek-v4-flash,350,65,415,1,True
478,14,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,136932fb827be45fa4cb17b413234f0c9e8c9087a1e41ea4ef0a28e51bb94730,1,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1657.989249972161,deepseek-v4-flash,347,73,420,1,True
479,47,70,71,0.89875,0.91125,0.6111111111111112,0.21402512523750256,0.2810722235773002,1.1062084599259139,1.106208459925914,1.1062084599259139,1,f0a7c05b7bdc63b70d8aca44bd515717f18e1ac450ac9e86681707143de51b92,1,1,0.6111111111111112,0.2810722235773002,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1781.487665954046,deepseek-v4-flash,347,72,419,1,True
480,38,70,71,0.8987499999999999,0.9112499999999999,0.5555555555555556,0.21402512523750256,0.2810722235772998,1.0506529043703579,1.050652904370358,1.0506529043703579,1,26937054843351cb989e9b063b2483154f53704725129edf5aadd784256183bb,0,1,0.5555555555555556,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1280.0336250220425,deepseek-v4-flash,350,72,422,1,True
481,24,70,71,0.8987499999999999,0.9112499999999999,1.1111111111111112,0.21402512523750256,0.2810722235772998,1.6062084599259134,1.6062084599259137,1.6062084599259134,1,aae22a25fc26f96ac7f79a4dddd547dd47b88e7c3ebb90d78c536984323c770d,0,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1244.8017499991693,deepseek-v4-flash,347,69,416,1,True
482,66,70,71,0.8987499999999999,0.9112499999999999,0.7222222222222222,0.21402512523750256,0.2810722235772998,1.2173195710370246,1.2173195710370246,1.2173195710370246,1,d1b9af4b765198b0b73fc29cd6530ea5718777f3fdecc71ebc34b2ff9a9e42d8,1,1,0.7222222222222222,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1531.8382499972358,deepseek-v4-flash,355,73,428,1,True
483,26,71,72,0.91125,0.92625,1.5,0.21403878157723136,0.39255644370582043,2.1065952252830518,2.106595225283052,2.1065952252830518,1,6aab7424a188c5319a3b25f5ff4f063026660d91aa1c78ff9e99e86c44500079,0,1,0.0,0.0,High congestion may cause delays; consider offloading to less congested node.,deepseek-chat,1244.1158749861643,deepseek-v4-flash,342,64,406,1,True
484,7,70,71,0.8987499999999999,0.9112499999999999,1.2222222222222223,0.21402512523750256,0.2810722235772998,1.7173195710370246,1.7173195710370246,1.7173195710370246,1,adbe4cd21a90978c738f2b3608c230a7db6a354d6fe8d51e5991ab812ce8b79c,0,1,0.014285714285714285,0.0125,"Prompt length 61 chars, negative prompt 26 chars, steps 30, TXT_2_IMG task with high compute demand; consider offloading if congestion high.",deepseek-chat,1527.9030000092462,deepseek-v4-flash,350,91,441,1,True
485,47,70,71,0.89875,0.91125,0.6111111111111112,0.21402512523750256,0.2810722235773002,1.1062084599259139,1.106208459925914,1.1062084599259139,1,f0a7c05b7bdc63b70d8aca44bd515717f18e1ac450ac9e86681707143de51b92,1,1,0.6111111111111112,0.2810722235773002,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1781.487665954046,deepseek-v4-flash,347,72,419,1,True
486,90,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,fbbdc47c52e55d8e0f74a30957e7094b4fce5ae102d51ca243c51b0f55d017ab,0,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,3136.3471670192666,deepseek-v4-flash,350,73,423,1,True
487,55,71,72,0.91125,0.9275,2.083333333333333,0.21403878157723136,0.42829066517569014,2.7256627800862545,2.725662780086255,2.7256627800862545,1,f7d323203a78a87caa61a50fd4c56f55b6bd0d050662affc5c83bc41cba015b9,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1478.0782500165515,deepseek-v4-flash,346,62,408,1,True
488,12,70,71,0.89625,0.91125,4.0,0.21402512523750256,0.3327916948969343,4.5468168201344366,4.546816820134437,4.5468168201344366,1,fab3f85a150a86f432169c2304ad368246296dbf3f217fdba2b0b0be549d13d6,0,1,0.0,0.0,TXT_2_IMG task with 40 steps and 35 chars prompt may cause high latency; consider offloading.,deepseek-chat,1233.4641250199638,deepseek-v4-flash,345,74,419,1,True
489,90,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,fbbdc47c52e55d8e0f74a30957e7094b4fce5ae102d51ca243c51b0f55d017ab,1,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,3136.3471670192666,deepseek-v4-flash,350,73,423,1,True
490,61,71,72,0.91125,0.9275,2.1666666666666665,0.21403878157723136,0.42829066517569014,2.808996113419588,2.808996113419588,2.808996113419588,1,a2c43e88f5ea5fa8dc00822a07739c7980534fb8d0f04d4fa341361544af9af9,1,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1203.5659170360304,deepseek-v4-flash,346,55,401,1,True
491,87,70,71,0.8987499999999999,0.9112499999999999,0.6666666666666666,0.21402512523750256,0.2810722235772998,1.161764015481469,1.161764015481469,1.161764015481469,1,baaf4ff8cd20c80a8cd91e81489d07ecc5a2dea83a39ee8c20d60c343c6f1991,1,1,0.6666666666666666,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1873.6637909896672,deepseek-v4-flash,350,72,422,1,True
492,35,70,71,0.8987499999999999,0.9112499999999999,1.1111111111111112,0.21402512523750256,0.2810722235772998,1.6062084599259134,1.6062084599259137,1.6062084599259134,1,95c1cc690c7084006dbc32c097940b2cb250cfc303f156fcf97a21b1bf2b2a20,1,1,0.014285714285714285,0.0125,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1076.6366660245694,deepseek-v4-flash,350,69,419,1,True
493,28,70,71,0.8987499999999999,0.9112499999999999,1.3888888888888888,0.21402512523750256,0.2810722235772998,1.8839862377036911,1.8839862377036911,1.8839862377036911,1,86967cd389e2d7fdd1183793ffdf2d7537591a965a72bd907907f259bccb9d4b,1,1,0.0,0.0,,deepseek-chat,1107.7900829841383,deepseek-v4-flash,350,50,400,1,True
494,14,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,136932fb827be45fa4cb17b413234f0c9e8c9087a1e41ea4ef0a28e51bb94730,1,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1657.989249972161,deepseek-v4-flash,347,73,420,1,True
495,84,70,71,0.8987499999999999,0.9112499999999999,1.1111111111111112,0.21402512523750256,0.2810722235772998,1.6062084599259134,1.6062084599259137,1.6062084599259134,1,cce353add9c0cdef5c0eb0575c7b3bd11402ef1f9fd9b08513da1a152628d974,0,1,0.014285714285714285,0.0125,TXT_2_IMG task with 30 steps and 65 chars prompt may cause high compute load; consider reducing steps or using LoRA.,deepseek-chat,1407.2776670218445,deepseek-v4-flash,350,86,436,1,True
496,20,70,71,0.89625,0.91125,2.3333333333333335,0.21402512523750256,0.3327916948969343,2.8801501534677705,2.8801501534677705,2.8801501534677705,1,5568fefab1de8e19e85807dbb588360296e2e84d4179d52e268cbcfc2b98bd9d,1,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1434.5345419715159,deepseek-v4-flash,350,63,413,1,True
497,90,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,fbbdc47c52e55d8e0f74a30957e7094b4fce5ae102d51ca243c51b0f55d017ab,1,1,0.9444444444444444,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,3136.3471670192666,deepseek-v4-flash,350,73,423,1,True
498,66,70,71,0.8987499999999999,0.9112499999999999,0.7222222222222222,0.21402512523750256,0.2810722235772998,1.2173195710370246,1.2173195710370246,1.2173195710370246,1,d1b9af4b765198b0b73fc29cd6530ea5718777f3fdecc71ebc34b2ff9a9e42d8,1,1,0.7222222222222222,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1531.8382499972358,deepseek-v4-flash,355,73,428,1,True
499,81,71,72,0.91125,0.93375,2.1666666666666665,0.21403878157723136,0.6145289679176082,2.995234416161506,2.995234416161506,2.995234416161506,1,c66b9cfe1a41fb71c34648fb47166c0930fa3684335b40a8b0837e5f9b7ea3f8,1,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1635.4158330359496,deepseek-v4-flash,347,55,402,1,True
500,60,70,71,0.8987499999999999,0.9112499999999999,1.3888888888888888,0.21402512523750256,0.2810722235772998,1.8839862377036911,1.883986237703691,1.8839862377036911,1,bb1f2d3983b20417a8dfa335da043fbdfcf39b22a6b89f7889661bb0223f8a75,0,1,0.0,0.0,TXT_2_IMG task with 30 steps and 56 chars prompt may cause high latency; consider reducing steps or using LoRA.,deepseek-chat,1912.8564579878002,deepseek-v4-flash,350,78,428,1,True
501,2,70,71,0.8987499999999999,0.9112499999999999,0.9444444444444444,0.21402512523750256,0.2810722235772998,1.4395417932592467,1.4395417932592467,1.4395417932592467,1,c267f4105bc3dfe7c2b2656b5effb7db8812665be16a722e7273709b9bfef5a2,1,1,0.9444444444444444,0.2810722235772998,High congestion: offloading may increase latency.,deepseek-chat,1664.792124996893,deepseek-v4-flash,346,69,415,1,True
502,5,70,71,0.89625,0.91125,2.9166666666666665,0.21402512523750256,0.3327916948969343,3.4634834868011035,3.463483486801103,3.4634834868011035,1,8fe407b7cfed062d2b2e7e65b21eccb7b8ca835c4d97f37c1cd9732ba757e439,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1374.8516659834422,deepseek-v4-flash,350,55,405,1,True
503,16,70,71,0.8987499999999999,0.9112499999999999,0.5555555555555556,0.21402512523750256,0.2810722235772998,1.0506529043703579,1.050652904370358,1.0506529043703579,1,d72c59f8d2b883911b080d0a71484fadec3c3fb8799677072cdf1d113ea58a0f,1,1,0.5555555555555556,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1642.0412919833325,deepseek-v4-flash,347,72,419,1,True
504,29,70,71,0.89875,0.91125,1.3888888888888888,0.21402512523750256,0.2810722235773002,1.8839862377036916,1.8839862377036916,1.8839862377036916,1,6717da68dcdb6f7f8d3e0801d55a81564d31dbea32e28164972ab0d2a2c0d202,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1081.153082952369,deepseek-v4-flash,346,56,402,1,True
505,56,71,72,0.91125,0.93,2.6536983409178445,0.21403878157723136,0.5012516702734788,3.3689887927685547,3.3689887927685547,3.3689887927685547,1,bb4abc8182674850b32265468f860596eab9ccec9aec3c0ea7cfc0d0a699413f,1,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1295.131582999602,deepseek-v4-flash,348,63,411,1,True
506,52,71,72,0.91125,0.92625,2.416666666666667,0.21403878157723136,0.39255644370582043,3.0232618919497187,3.023261891949719,3.0232618919497187,1,47d3d329623d54bffe3f4c19cf8be13365bbda00146c2dfd24e42a804f67ee27,0,1,0.0,0.0,High congestion may cause delay,deepseek-chat,1370.4157919855788,deepseek-v4-flash,351,55,406,1,True
507,25,70,71,0.895,0.91125,6.503698340917845,0.21402512523750256,0.3581224183424696,7.075845884497817,7.075845884497817,7.075845884497817,1,a75c5f1dbb09a67390d902194d57056c2c17e52ef50525f939f16df31a3ea9bf,0,1,0.014285714285714285,0.018156424581005585,High VRAM load may cause OOM; consider reducing steps or LoRA count.,deepseek-chat,1552.7498750016093,deepseek-v4-flash,349,76,425,1,True
508,93,71,72,0.91125,0.93,5.053698340917845,0.21403878157723136,0.5012516702734788,5.768988792768555,5.768988792768555,5.768988792768555,1,00033926d5fdee6e5d33dfe1e3ad8334ed35c7dfaa648a5ed9b1ce9b478e6b7f,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1239.961499988567,deepseek-v4-flash,345,62,407,1,True
509,82,70,71,0.8987499999999999,0.9112499999999999,1.1666666666666667,0.21402512523750256,0.2810722235772998,1.661764015481469,1.661764015481469,1.661764015481469,1,7282bc33d471239687d4434aeafab14c752f177d4286566a8e46d58954dedb3a,0,1,0.014285714285714285,0.0125,TXT_2_IMG offload may cause high latency due to congestion increase.,deepseek-chat,1564.4317920086905,deepseek-v4-flash,347,72,419,1,True
510,63,71,72,0.91125,0.9275,1.3333333333333333,0.21403878157723136,0.42829066517569014,1.9756627800862547,1.975662780086255,1.9756627800862547,1,ceaf22b1ff6ba3edca6a481302bce566fd070cec6366ba136698eb67c5ec6344,1,1,0.0,0.0,,deepseek-chat,1889.4427080522291,deepseek-v4-flash,346,49,395,1,True
511,82,70,71,0.8987499999999999,0.9112499999999999,1.1666666666666667,0.21402512523750256,0.2810722235772998,1.661764015481469,1.661764015481469,1.661764015481469,1,7282bc33d471239687d4434aeafab14c752f177d4286566a8e46d58954dedb3a,1,1,0.014285714285714285,0.0125,TXT_2_IMG offload may cause high latency due to congestion increase.,deepseek-chat,1564.4317920086905,deepseek-v4-flash,347,72,419,1,True
512,75,70,71,0.8987499999999999,0.9112499999999999,0.8333333333333334,0.21402512523750256,0.2810722235772998,1.3284306821481358,1.3284306821481358,1.3284306821481358,1,40d04ee3ae3a7891e047fb5fe11ab78e1a088d1aa2080aed4ad4b09a8fa09431,0,1,0.8333333333333334,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1203.0751669663005,deepseek-v4-flash,347,73,420,1,True
513,36,70,71,0.8987499999999999,0.9112499999999999,1.5,0.21402512523750256,0.2810722235772998,1.9950973488148023,1.9950973488148025,1.9950973488148023,1,18e4fdf8786ea0156731469b98efb9d379a63c0e26398044f6f6b65db597dc20,0,1,0.0,0.0,,deepseek-chat,1300.4844170063734,deepseek-v4-flash,345,50,395,1,True
514,61,71,72,0.91125,0.9275,2.1666666666666665,0.21403878157723136,0.42829066517569014,2.808996113419588,2.808996113419588,2.808996113419588,1,a2c43e88f5ea5fa8dc00822a07739c7980534fb8d0f04d4fa341361544af9af9,1,1,0.0,0.0,High congestion may cause delay.,deepseek-chat,1203.5659170360304,deepseek-v4-flash,346,55,401,1,True
515,32,71,72,0.91125,0.93,3.6,0.21403878157723136,0.5012516702734788,4.315290451850711,4.31529045185071,4.315290451850711,1,1845be81c7773cf5c6218d575439f14c5c5527fca6956bca8fc87facdd5b2bed,0,1,0.0,0.0,High congestion may cause delay; consider offloading.,deepseek-chat,2578.463624988217,deepseek-v4-flash,341,59,400,1,True
516,37,70,71,0.8987499999999999,0.9112499999999999,1.0555555555555556,0.21402512523750256,0.2810722235772998,1.5506529043703579,1.550652904370358,1.5506529043703579,1,bf4955d36825af64ddc2cb71261da6c9919f385c8349dd9cdf673ff70c7936db,0,1,0.014285714285714285,0.0125,High congestion; offloading may increase latency.,deepseek-chat,1589.9961670511402,deepseek-v4-flash,355,64,419,1,True
517,44,70,71,0.8987499999999999,0.9112499999999999,0.7777777777777778,0.21402512523750256,0.2810722235772998,1.2728751265925802,1.2728751265925802,1.2728751265925802,1,a2d1f11f4ca6c58ec78f6bed820fe085d362cc590cb057b176bfc62d72962f57,0,1,0.7777777777777778,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1690.6126660178415,deepseek-v4-flash,351,73,424,1,True
518,0,70,71,0.8987499999999999,0.9112499999999999,1.3888888888888888,0.21402512523750256,0.2810722235772998,1.8839862377036911,1.8839862377036911,1.8839862377036911,1,48bef0ff50900e18b4b8a9d9fceb608a0dc48cd1236218f7bf1a672babc48f65,0,1,0.0,0.0,TXT_2_IMG task with high prompt length and steps may cause high compute load; consider offloading if congestion increases.,deepseek-chat,1521.133165981155,deepseek-v4-flash,347,76,423,1,True
519,73,71,72,0.91125,0.93375,2.083333333333333,0.21403878157723136,0.6145289679176082,2.9119010828281726,2.9119010828281726,2.9119010828281726,1,0c98fb643a1466c9c84a2ebb0dfe66ca716e9013550b2f58532754e46ad946a5,0,1,0.0,0.0,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1175.7465000264347,deepseek-v4-flash,346,63,409,1,True
520,82,70,71,0.8987499999999999,0.9112499999999999,1.1666666666666667,0.21402512523750256,0.2810722235772998,1.661764015481469,1.661764015481469,1.661764015481469,1,7282bc33d471239687d4434aeafab14c752f177d4286566a8e46d58954dedb3a,1,1,0.014285714285714285,0.0125,TXT_2_IMG offload may cause high latency due to congestion increase.,deepseek-chat,1564.4317920086905,deepseek-v4-flash,347,72,419,1,True
521,26,71,72,0.91125,0.92625,1.5,0.21403878157723136,0.39255644370582043,2.1065952252830518,2.106595225283052,2.1065952252830518,1,6aab7424a188c5319a3b25f5ff4f063026660d91aa1c78ff9e99e86c44500079,1,1,0.0,0.0,High congestion may cause delays; consider offloading to less congested node.,deepseek-chat,1244.1158749861643,deepseek-v4-flash,342,64,406,1,True
522,87,70,71,0.8987499999999999,0.9112499999999999,0.6666666666666666,0.21402512523750256,0.2810722235772998,1.161764015481469,1.161764015481469,1.161764015481469,1,baaf4ff8cd20c80a8cd91e81489d07ecc5a2dea83a39ee8c20d60c343c6f1991,1,1,0.6666666666666666,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1873.6637909896672,deepseek-v4-flash,350,72,422,1,True
523,15,70,71,0.89875,0.91125,1.1111111111111112,0.21402512523750256,0.2810722235773002,1.6062084599259139,1.606208459925914,1.6062084599259139,1,d7aa062d174744540c8e3fb63a7f5fb326de07e043cb44b452077409195ef307,1,1,0.014285714285714285,0.0125,"Prompt length 68 chars, negative prompt 26 chars, steps 30, TXT_2_IMG task may cause high compute load.",deepseek-chat,1423.784832993988,deepseek-v4-flash,347,84,431,1,True
524,72,70,71,0.8987499999999999,0.9112499999999999,0.5555555555555556,0.21402512523750256,0.2810722235772998,1.0506529043703579,1.050652904370358,1.0506529043703579,1,e13375e11c8855fc8ae3586ecc388870c834c71db01f25709b8f635b9bfc3b76,1,1,0.5555555555555556,0.2810722235772998,High congestion and VRAM load; offloading may increase latency.,deepseek-chat,1377.1927500492893,deepseek-v4-flash,347,72,419,1,True
